categorie,official_name,longitude,latitude,address_txt,opening_hours,insee,id
france_travail,Agence France Travail SAINT PRIEST,4.92582,45.696822,LES ILOTS VERTS - BATIMENT C  100 Rue Aristide Briand 69800 Saint-Priest,Mo-Fr 08:30-12:30,69290,4e44746c-1356-4615-9f6f-aa88a7429821
france_travail,Agence France Travail SEZANNE,3.728729,48.717944,51 RUE ARISTIDE BRIAND 51120 Sézanne,Mo-Fr 08:30-12:30,51535,4e8257da-ca39-486a-ac65-7de1a28d2bbf
france_travail,Agence France Travail DIJON EST,5.097913,47.313923,2 Rue des Charrières 21800 Quetigny,Mo-Fr 08:30-12:30,21515,4eabcab3-8790-4560-b51c-63c982f2074c
france_travail,Agence France Travail AUBUSSON,2.166133,45.955447,MEFAA LA PASSERELLE  Esplanade Charles de Gaulle 23200 Aubusson,Mo-Fr 08:30-12:30,23008,4f81fab4-24da-441c-ad61-60e51beaf901
france_travail,Agence France Travail La Ferté-Sous-Jouarre,3.12389,48.950175,8 Rue de la Gare 77260 La Ferté-sous-Jouarre,,77183,503d9fb7-976a-4366-9f99-d8704ded7db6
france_travail,Agence France Travail ST NAZAIRE,-2.261959,47.253132,10 Boulevard de l'Université 44600 Saint-Nazaire,Mo-Fr 08:30-12:30,44184,509063f2-0760-41f3-8f33-2bfd8469c291
france_travail,Agence France Travail REDON,-2.093167,47.652854,3 Rue Charles Sillard 35600 Redon,Mo-Fr 08:30-12:30,35236,50cda35b-9f7a-4616-9d93-ece914ce836c
france_travail,Agence France Travail Paris 15ème Brancion,2.305839,48.835722,10 Rue Brancion 75015 Paris,,75056,50e35a43-996a-470a-b5cd-30ac528d28d9
france_travail,Agence France Travail CAMBRAI,3.244053,50.174603,Pole Gare SNCF  16 Rue du Colonel Francis Nicol 59400 Cambrai,,59122,50f57294-e562-4176-affa-7d14a8d3c577
france_travail,Agence France Travail GUEBWILLER,7.205009,47.914821,170 Rue de la République 68500 Guebwiller,Mo-Fr 08:30-12:30,68112,50f5abd3-ffbf-4763-86b1-8e390158fb50
france_travail,Agence France Travail ALES GARDON,4.078144,44.130974,5 Avenue Jean Baptiste Dumas 30100 Alès,Mo-Fr 08:30-12:30,30007,512ed7d6-d26d-486c-ac64-126ce11923f0
france_travail,Agence France Travail CAGNES -SUR-MER,7.133687,43.65967,Les Jardins d'Auguste  84 Avenue de Grasse 06800 Cagnes-sur-Mer,Mo-Fr 08:30-12:30,06027,512f92c2-1bc2-4957-ba18-8e0fde135b86
france_travail,Agence France Travail MOULINS,3.326515,46.566987,42 Place Jean Moulin 03000 Moulins,Mo-Fr 08:30-12:30,03190,51653104-ad4e-4773-8fa2-46331142e334
france_travail,Agence France Travail VALENCIENNES,3.530016,50.368372,21 Rue des Freres Dana 59300 Valenciennes,,59606,516fbbd5-1806-4402-b4e9-13b1de7b3644
france_travail,Agence France Travail NANTES CENTRE,-1.57862,47.23416,8 Avenue du Petit Clos 44300 Nantes,Mo-Fr 08:30-12:30,44109,520cafcd-d736-4a1a-ab5f-112729e4374c
france_travail,Agence France Travail NANTES SAINTE-LUCE,-1.495092,47.248321,1 Allée des Citronniers 44300 Nantes,Mo-Fr 08:30-12:30,44109,524693c9-f07a-43c7-9ea1-5423426c560d
france_travail,Agence France Travail Puteaux,2.234388,48.877855,116 Rue de Verdun 92800 Puteaux,,92062,525b36a6-8810-4593-8e62-364b07f2fdb4
france_travail,Agence France Travail MONTARGIS,2.745484,47.992464,111 Rue Deportes Internes Resistance 45200 Montargis,Mo-Fr 08:45-12:45,45208,52653ca8-2575-48f4-9dd8-008504558164
france_travail,Agence France Travail CAHORS HAUTESSERRE,1.43865,44.443813,94 Rue Hautesserre 46000 Cahors,Mo-Fr 08:30-12:30,46042,526e2857-d4a6-4d47-bcf0-1cf1b9ec9b43
france_travail,Agence France Travail MOLSHEIM,7.511514,48.53299,16b Rue Gaston Romazzotti 67120 Molsheim,Mo-Fr 08:30-12:30,67300,52837d98-9150-4818-a937-41c152078d0d
france_travail,Agence France Travail Levallois-Perret,2.283606,48.893573,99 Rue Anatole France 92300 Levallois-Perret,,92044,52a80a0a-ecfb-4561-b3b8-f289d263da6b
france_travail,Agence France Travail MARMANDE,0.153957,44.507505,35 Rue Portogruaro 47200 Marmande,Mo-Fr 08:30-12:30,47157,52c8cf3b-d361-4485-8c97-ea5dd2cb7764
france_travail,Agence France Travail BELLEVILLE,4.731306,46.106477,16 Rue du Bois Baron 69220 Belleville-en-Beaujolais,Mo-Fr 08:30-12:30,69019,52ef86ff-00a5-4fae-8efa-2ba7edc65051
france_travail,Agence France Travail MONTMORILLON,0.877211,46.43335,route d 'haims  4 Rue Daniel Cormier 86500 Montmorillon,Mo-Fr 08:30-12:30,86165,5302fc79-78e6-4328-b5b7-d552faee6470
france_travail,Agence France Travail CHARTRES GARE,1.481197,48.447582,21 Rue Nicole 28000 Chartres,Mo-Fr 08:45-12:45,28085,53745290-2a46-4175-a2af-36e3b983db57
france_travail,Agence France Travail CHATELLERAULT,0.5321,46.8393,parc d'activités René Monory  1 Rue Georges Charpak 86100 Châtellerault,Mo-Fr 08:30-12:30,86066,539da2f0-09ad-490e-914a-99231182602c
france_travail,Agence France Travail PERPIGNAN SANT VICENS,2.923781,42.685559,14 Chemin de Saint-gaudérique 66330 Cabestany,Mo-Fr 08:30-12:30,66028,53f450f0-610f-4e2f-ad66-d77f5ccac4bf
france_travail,Agence France Travail LOCHES,1.011744,47.128423,LES JARDINS DE L'ABBAYE  1 Place du Maréchal Leclerc 37600 Beaulieu-lès-Loches,Mo-Fr 08:45-12:45,37020,53fe9031-26be-4e4b-a8bb-f0859966a07f
france_travail,Agence France Travail AUXERRE CLAIRIONS,3.576183,47.813514,49 Rue Guynemer 89000 Auxerre,Mo-Fr 08:30-12:30,89024,551deb2b-f262-44d8-ac74-c83250c36b6b
france_travail,Agence France Travail ROUBAIX LES PRES,3.193321,50.684917,30 Boulevard de Mulhouse 59100 Roubaix,,59512,554a131f-69a5-4616-bcf6-cc23a01f9493
france_travail,Agence France Travail PORT LOUIS,-61.529299,16.414545,QUARTIER ZEPHIR  Boulevard Jacques Edwige 97117 Port-Louis,,97122,56bf17b4-7c0a-4f32-a960-52bbc77e646e
france_travail,Agence France Travail VALENCE BRIFFAUT,4.905665,44.930158,Avenue de Chabeuil 26000 Valence,Mo-Fr 08:30-12:30,26362,56d6f52b-7569-4824-b0d8-d2c7f27f000b
france_travail,Agence France Travail MONISTROL,4.176073,45.282759,LE MAZEL  7 Boulevard François Mitterrand 43120 Monistrol-sur-Loire,Mo-Fr 08:30-12:30,43137,56e8bd24-b175-4c80-8062-b6ba4516e5c4
france_travail,Agence France Travail VIRE,-0.877789,48.846251,669 Rue Guy Degrenne 14500 Vire Normandie,Mo-Fr 08:30-12:30,14762,5705fbca-ea4e-4246-9765-152d4240dfd2
france_travail,Agence France Travail L'EPERON,55.251888,-21.04317,EPERON  2 Rue Fond Générèse 97435 Saint-Paul,Mo-Fr 07:30-11:30,97415,57687761-3b89-4b40-ae67-d5c92b874ea2
france_travail,Agence France Travail Saint-Ouen-l'Aumône,2.116638,49.039038,60 Rue de Paris 95310 Saint-Ouen-l'Aumône,,95572,5788dc57-a704-4c90-a77b-b892f3da5d11
france_travail,Agence France Travail LANNION,-3.470921,48.744893,1 Rue du Muguet 22300 Lannion,Mo-Fr 08:30-12:30,22113,57cb072d-f038-4935-8c60-22c0e8d098b6
france_travail,Agence France Travail GOLFE ST TROPEZ,6.532901,43.255381,CS 80083  98 Rue Carnot 83310 Cogolin,Mo-Fr 08:30-12:30,83042,57dd698f-c5cb-4802-8788-979d7f77eee9
france_travail,Agence France Travail LE MANS OUEST,0.152,48.015411,2 Avenue Georges Auric 72000 Le Mans,Mo-Fr 08:30-12:30,72181,582c6d69-fad0-4ed6-9d26-b0281a5e59fe
france_travail,Agence France Travail ANNONAY,4.673728,45.244344,IMMEUBLE L OBELISQUE  34 Boulevard de la République 07100 Annonay,Mo-Fr 08:30-12:30,07010,5884e23b-66c5-4d1e-baf8-bd8bbe4fc46e
france_travail,Agence France Travail FONTENAY LE COMTE,-0.789762,46.466179,Rue de l'ouillette 85200 Fontenay-le-Comte,Mo-Fr 08:30-12:30,85092,592006f4-ea63-4542-b9e0-ffc0c1a8ec5d
france_travail,Agence France Travail TERRASSON,1.299629,45.135223,2 Rue de l'Industrie 24120 Terrasson-Lavilledieu,Mo-Fr 08:30-12:30,24547,5940d90f-7604-4c9a-8bd8-79e16e240c61
france_travail,Agence France Travail BAILLEUL,2.72463,50.738721,656 Route de Meteren 59270 Bailleul,,59043,5957eb7e-d1b8-4cee-82fd-f971c01b75ac
france_travail,Agence France Travail TULLE,1.750578,45.260886,Rue du 9 Juin 1944 19000 Tulle,Mo-Fr 08:30-12:30,19272,5968e139-1c2f-4335-bc3a-d5b84224568a
france_travail,Agence France Travail LOMME,3.0114635,50.64559,538 B AVENUE de Dunkerque 59160 Lille,,59350,59caa003-ce3c-4e04-9aa2-e9bf2ca12c38
france_travail,Agence France Travail POINTE A PITRE BERGEVIN,-61.540789,16.245527,RESIDENCE HYACINTHE BASTARAUD  Rue Lucien Parize 97110 Pointe-à-Pitre,,97120,5a379fc4-6368-4bd3-bed9-9bd843b5e8eb
france_travail,Agence France Travail NIMES COURBESSAC,4.401571,43.854377,335 Route d'Avignon 30000 Nîmes,Mo-Fr 08:30-12:30,30189,5a61ba72-35c8-48ce-b6c9-d51ec48c0f22
france_travail,Relai France Travail MORTAGNE,0.562588,48.509619,ZAC de Préfontaine 61400 Mortagne-au-Perche,Mo-Fr 08:30-12:30,61293,5a7eaafe-ac27-464c-b5fb-401da2e6e069
france_travail,Agence France Travail DECIZE,3.48319,46.827805,121 Avenue de Verdun 58300 Decize,Mo-Fr 08:30-12:30,58095,5abf68e3-1ec0-43c5-8d6a-4ea25a6ae3f3
france_travail,Agence France Travail PITHIVIERS,2.25207,48.187306,Rue Olympe de Gouges 45300 Pithiviers,Mo-Fr 08:45-12:45,45252,5b997bea-19ec-478a-b674-9f6b022bdacb
france_travail,Agence France Travail FUTUROSCOPE,0.359152,46.668502,ZAC DU TELEPORT  Avenue Jean Monnet 86360 Chasseneuil-du-Poitou,Mo-Fr 08:30-12:30,86062,5bd5e7a1-3288-47bc-b68f-67c7fc342968
france_travail,Agence France Travail SELESTAT,7.443735,48.26293,14 Rue de la Manufacture 67600 Sélestat,Mo-Fr 08:30-12:30,67462,5c06280e-71ad-4145-9aba-a70ed3a8e4d9
france_travail,Agence France Travail TARBES PYRENEES,0.066548,43.225731,24 Avenue Aristide Briand 65000 Tarbes,Mo-Fr 08:30-12:30,65440,5c1f408c-e7b6-428c-98cb-6f3cbef3e2d8
france_travail,Agence France Travail HYERES,6.130298,43.107962,195 Avenue Jean Moulin 83400 Hyères,Mo-Fr 08:30-12:30,83069,5c86c04c-7db6-4ef3-bf80-02b78cb08880
france_travail,Agence France Travail TARBES ARSENAL,0.080727,43.244926,Rue de la Cartoucherie 65000 Tarbes,Mo-Fr 08:30-12:30,65440,5d4e2aec-f04d-4056-a2bf-257da0addefc
france_travail,Agence France Travail LILLE GRAND SUD,3.039066,50.614879,1 Rue Jean Walter 59000 Lille,,59350,5d58f968-8dea-48a3-9749-5938968527da
france_travail,Agence France Travail HAGONDANGE,6.165412,49.243487,15 Rue des Artisans 57300 Hagondange,Mo-Fr 08:30-12:30,57283,5d70643a-4461-4060-abef-b450a8b71e4d
france_travail,Agence France Travail Rosny-sous-Bois,2.475459,48.875649,Les Jardins du Golf  6 Rue de Rome 93110 Rosny-sous-Bois,,93064,5db438b2-385d-4c3a-82cd-f4acbfed3a29
france_travail,Agence France Travail MARSEILLE BELLE DE MAI,5.389534,43.310196,26 Rue jobin 13003 Marseille,Mo-Fr 08:30-12:30,13055,5dda5d58-dc06-4e62-aab9-b52381b2b43f
france_travail,Agence France Travail Viry-Châtillon,2.388225,48.676273,16 Rue de Ris 91170 Viry-Châtillon,,91687,5df53377-2b08-4d68-9f78-86a29cc1db63
france_travail,Agence France Travail Sainte-Geneviève-des-Bois,2.332861,48.638257,141 Route de Corbeil 91700 Sainte-Geneviève-des-Bois,,91549,5e29aa16-cb0d-4569-bb30-a243955f60ce
france_travail,Agence France Travail VITRE,-1.206644,48.120281,9 Place du Champ de Foire 35500 Vitré,Mo-Fr 08:30-12:30,35360,5eb63d0c-2e02-45cb-9abb-43d8e10bb684
france_travail,Agence France Travail Paris 16 et 17ème Cardinet,2.316202,48.891943,8 Rue Bernard Buffet 75017 Paris,,75056,5ecbfe9c-b4f6-49f2-8ce0-69b53a9d9ee4
france_travail,Agence France Travail AGEN,0.615005,44.193417,CS 40007  104 Avenue du Docteur Jean Bru 47000 Agen,Mo-Fr 08:30-12:30,47001,601bd760-828a-4ccf-8073-96a66a257810
france_travail,Agence France Travail SETE,3.70373,43.40692,220 Avenue du Maréchal Juin 34200 Sète,Mo-Fr 08:30-12:30,34301,60320a03-30f1-457a-8df1-44515716c1b2
france_travail,Agence France Travail MARSEILLE PARADIS,5.385438,43.273451,435 Rue paradis 13008 Marseille,Mo-Fr 08:30-12:30,13055,603b3f5c-8778-4897-8f3b-5fd9f03c827f
france_travail,Agence France Travail Provins,3.306326,48.560251,10 Rue de la Foire aux Chevaux 77160 Provins,,77379,60b382e2-0143-4a6e-92b5-17bdb7c3aae6
france_travail,Agence France Travail ECHIROLLES,5.719995,45.148844,33 Rue de Normandie-Niemen 38130 Échirolles,Mo-Fr 08:30-12:30,38151,60b5823c-b41e-4cf6-b039-65f187c7339e
france_travail,Agence France Travail PLOERMEL,-2.390428,47.921126,Rue Georges Brassens 56800 Ploërmel,Mo-Fr 08:30-12:30,56165,60dfa4fd-bd93-406c-af8a-6cb366f2f351
france_travail,Agence France Travail Paris 7 8 9ème St Petersbourg,2.326331,48.882483,34 Rue de Saint-Pétersbourg 75008 Paris,,75056,60e55678-9d52-4dfa-b908-ef10bc063b5a
france_travail,Agence France Travail LA ROCHELLE-BEL AIR,-1.169346,46.168812,88 Rue de Bel Air 17000 La Rochelle,Mo-Fr 08:30-12:30,17300,61184649-aa63-4d48-a42f-48774b518bd1
france_travail,Relai France Travail CARENTAN,-1.25175,49.30624,Rue de la 101e Airborne 50500 Carentan-les-Marais,,50099,616d7f5e-5417-42cd-b007-e7df6e0db2ff
france_travail,Agence France Travail NOGENT LE ROTROU,0.804008,48.322747,50 Rue Emile Gohon 28400 Nogent-le-Rotrou,Mo-Fr 08:45-12:45,28280,6252738c-dc97-4755-8410-299e4705e882
france_travail,Agence France Travail Evry,2.430148,48.626136,34 Cours Blaise Pascal 91000 Évry-Courcouronnes,,91228,62797ef9-5dc2-4f1e-9c25-8c8f64e531bb
france_travail,Agence France Travail BEZIERS CAPISCOL,3.250498,43.332114,PARC CLUB DE LA DEVEZE  166 Rue Maurice Béjart 34500 Béziers,Mo-Fr 08:30-12:30,34032,627e423c-5c09-4d45-b80a-f28408a82a63
france_travail,Relai France Travail CHAMPAGNOLE,5.910203,46.751147,190 Rue Alfred et Maurice Bouvet 39300 Champagnole,Mo-Fr 08:30-12:30,39097,62ca0358-75c4-4488-9b06-45cc1c6fe787
france_travail,Agence France Travail PORTO VECCHIO,9.2751,41.5861,Route d'Avretto Balesi 20137 Porto-Vecchio,Mo-Fr 08:30-12:30,2A247,630232bf-55aa-405b-be96-f7cfbb8e4d6f
france_travail,Agence France Travail MARSEILLE CHATEAU-GOMBERT,5.436268,43.342212,TECHNOPOLE BATIMENT EUCLIDE  43 Rue frederic joliot-curie 13013 Marseille,Mo-Fr 08:30-12:30,13055,63180a8a-0917-4b93-9561-cd52c470f321
france_travail,Agence France Travail LE HAVRE FERRER,0.138913,49.488518,CS 60880  17 Rue Ferrer 76600 Le Havre,Mo-Fr 08:30-12:30,76351,63c9c5a1-db38-4b2e-b5c1-3400e5e5daab
france_travail,Agence France Travail Chessy Val d'Europe,2.773961,48.85666,27 Place d'Ariane 77700 Chessy,,77111,63cc27de-5c1f-46d5-88f9-791872deee5e
france_travail,Agence France Travail DIJON NORD,5.051347,47.365117,CS 86706  33 Rue Elsa Triolet 21000 Dijon,Mo-Fr 08:30-12:30,21231,640eb2a3-10a9-41d5-b8e8-84b99e633e42
france_travail,Agence France Travail Clichy-sous-Bois,2.551036,48.904649,5 Allée Etienne Laurent 93390 Clichy-sous-Bois,,93014,65065396-1303-4472-a4ad-d2a7e66ba538
france_travail,Agence France Travail Choisy-le-Roi,2.405974,48.765022,1 Place des Allies 94600 Choisy-le-Roi,,94022,653f2493-ddd4-47a3-94e1-89db2df61ff5
france_travail,Agence France Travail ROMORANTIN-LANTHENAY,1.751681,47.354392,16 Avenue Saint-Exupéry 41200 Romorantin-Lanthenay,Mo-Fr 08:45-12:45,41194,65cff34f-179b-4b6c-bf95-4f39d7ab4d60
france_travail,Agence France Travail La Courneuve,2.415451,48.925469,139 Avenue Paul Vaillant-Couturier 93120 La Courneuve,,93027,65e7cabf-6464-4ba2-ac43-4457adb6905d
france_travail,Agence France Travail BLAIN,-1.760798,47.473703,1 Rue des Droits de l’Homme 44130 Blain,Mo-Fr 08:30-12:30,44015,65eea9dd-12a6-4a54-9a46-35862f1bd981
france_travail,Agence France Travail CASTELSARRASIN,1.10462,44.037792,4 Côte des Charretiers 82100 Castelsarrasin,Mo-Fr 08:30-12:30,82033,662da112-8edb-43bd-9e74-d98801dfb3e8
france_travail,Agence France Travail SAINT DENIS REUNION,55.463216,-20.882337,353 Rue du Maréchal Leclerc 97400 Saint-Denis,Mo-Fr 07:30-11:30,97411,666a185d-74e7-41b6-af2e-b1fb84954a8a
france_travail,Agence France Travail COSNE COURS SUR LOIRE,2.925059,47.396836,45bis Rue Général Binot 58200 Cosne-Cours-sur-Loire,Mo-Fr 08:30-12:30,58086,66f8a53f-a632-4026-9f8d-ffbede6b51d0
france_travail,Agence France Travail BAR-SUR-AUBE,4.707362,48.237757,55 Rue du Général de Gaulle 10200 Bar-sur-Aube,Mo-Fr 08:30-12:30,10033,67382263-8e49-4901-86aa-c9e488a7694d
france_travail,Agence France Travail CREPY EN VALOIS,2.915153,49.224349,5 Rue Blaise Pascal 60800 Crépy-en-Valois,Mo-Fr 08:30-12:30,60176,676f1a55-9e80-466c-9ed9-72130706dd19
france_travail,Agence France Travail BELLEY,5.691188,45.755667,ZI Ecassaz  62 Rue Juvanon du Vachat 01300 Belley,Mo-Fr 08:30-12:30,01034,67a8b7df-3665-4317-a528-999c5b91846a
france_travail,Agence France Travail OLORON STE MARIE,-0.609208,43.19484,7 Rue du Gouverneur General Bordes 64400 Oloron-Sainte-Marie,Mo-Fr 08:30-12:30,64422,67abd0e5-38cb-41f6-88d7-cd78b7ebac03
france_travail,Agence France Travail CHAUNY,3.21465,49.629316,25 Rue Jean Monnet 02300 Chauny,Mo-Fr 08:30-12:30,02173,67c6707d-ef28-4bb1-beb7-4d83c9fa0825
france_travail,Agence France Travail SAVERNE,7.369716,48.744045,16 Rue du Zornhoff 67700 Saverne,Mo-Fr 08:30-12:30,67437,685105a5-7a53-47be-9671-0ea3fdc444cb
france_travail,Agence France Travail Paris 10ème Vicq d'Azir,2.371433,48.876075,26 Rue Vicq d'Azir 75010 Paris,,75056,686c1b0d-bac4-49df-9cb2-88f47f5b2ace
france_travail,Agence France Travail SABLE SUR SARTHE,-0.311818,47.839568,7 Rue de la Martinière 72300 Sablé-sur-Sarthe,Mo-Fr 08:30-12:30,72264,689509be-4613-41df-a56c-2f7740ddfb72
france_travail,Agence France Travail LA BAULE,-2.394937,47.291456,3bis Avenue des Noëlles 44500 La Baule-Escoublac,Mo-Fr 08:30-12:30,44055,68e730c4-cfac-4c62-b414-8c1997987f9f
france_travail,Agence France Travail SEGRE,-0.867201,47.693176,LOT DE RENIER TERTIAIRE  1 Rue Auguste Rodin 49500 Segré-en-Anjou Bleu,Mo-Fr 08:30-12:30,49331,68f6cace-493e-43e7-a6e7-9d3a58870d12
france_travail,Agence France Travail Sucy-en-Brie,2.504574,48.772954,PARC D'AFFAIRES LEADER CLUB  9 Allée du Pacifique 94370 Sucy-en-Brie,,94071,69287708-b479-45ee-bcb8-44c30f9e1c50
france_travail,Agence France Travail DIJON SUD,5.023897,47.305858,93 Avenue Jean Jaures 21000 Dijon,Mo-Fr 08:30-12:30,21231,697b7eb5-d695-4b68-a0fd-fec3c9e164c0
france_travail,Agence France Travail LONGUENESSE,2.269695,50.741298,21 Rue Brueghel 62219 Longuenesse,,62525,69ad9113-0708-4246-aa80-c2fd6bed6929
france_travail,Agence France Travail HERLIN-LE-SEC,2.335224,50.364018,130 Rue de Saint Michel 62130 Herlin-le-Sec,,62436,6a29f493-cb7d-43da-998f-8582960c50f6
france_travail,Agence France Travail SAINT-MARTIN-BOULOGNE,1.641506,50.727596,ZAC MONTJOIE  37 Rue du Mont Joie 62280 Saint-Martin-Boulogne,,62758,6a5ed2cd-9aaa-4202-9335-99a65e3eb6e4
france_travail,Relai France Travail TOURNUS,4.913393,46.556946,ZONE DU PAS FLEURY  Rue Cardinal de Fleury 71700 Tournus,Mo-Fr 08:30-12:30,71543,6a953fa1-ab96-4e6e-b7d6-3499427cc81d
france_travail,Agence France Travail Paris 18ème Ney,2.353091,48.898552,78 Boulevard Ney 75018 Paris,,75056,6aa943ce-28f3-40b4-bc14-d955c5f2aa3c
france_travail,Agence France Travail Cachan,2.327779,48.800039,Bâtiment 2  19 Rue de la Gare 94230 Cachan,,94016,6ad44327-a12b-46c0-a602-8124477f1e7d
france_travail,Agence France Travail CHATEAUBRIANT,-1.370824,47.717431,10 Rue d'Ancenis 44110 Châteaubriant,Mo-Fr 08:30-12:30,44036,6b98bc22-d55e-46e3-add9-562e2025c625
france_travail,Agence France Travail SAINT LOUIS,7.553191,47.597043,123 Rue de Mulhouse 68300 Saint-Louis,Mo-Fr 08:30-12:30,68297,6c19eb24-1aea-4233-88cf-6f383ee6c342
france_travail,Agence France Travail Argenteuil,2.253732,48.951866,47 Boulevard Jean Allemane 95100 Argenteuil,,95018,6d36ae8c-cc0c-44cc-90dd-cd663c4ecad6
france_travail,Agence France Travail AMIENS SUD,2.278062,49.860312,VILLAGE OASIS  1 PLACE DES MAGNOLIAS 80044 Amiens,Mo-Fr 08:30-12:30,80021,6d88a050-5203-47e0-9afc-2acfb54c7efd
france_travail,Agence France Travail BERNAY,0.587632,49.088559,28 Rue Guillaume de la Tremblaye 27300 Bernay,Mo-Fr 08:30-12:30,27056,6ded0217-3f37-4421-b332-14b1934e725e
france_travail,Agence France Travail ANGERS EUROPE,-0.5263019999999999,47.484988,9 BIS BOULEVARD ALLONNEAU 49100 Angers,Mo-Fr 08:30-12:30,49007,6e316b3b-8d0c-47d8-b193-cea605b8eac2
france_travail,Agence France Travail Tremblay-en-France,2.570116,48.949877,43 Avenue Nelson Mandela 93290 Tremblay-en-France,,93073,6e39f4d4-e990-42dc-b9a7-2a86baf5fb95
france_travail,Agence France Travail VIENNE,4.865758,45.513213,JAZZ PARC BAT NEW ORLEANS  30 Avenue Général Leclerc 38200 Vienne,Mo-Fr 08:30-12:30,38544,6e441751-8a7c-458c-af1c-817283542fef
france_travail,Agence France Travail PONT-AUDEMER,0.515508,49.351373,ZAC DE LA FONDERIE  1 Rue des Temps Modernes 27500 Pont-Audemer,Mo-Fr 08:30-12:30,27467,6e5fd826-6cd6-41b8-b645-587e0075a875
france_travail,Agence France Travail DENAIN,3.392615,50.325677,6 Allée du 24 Juillet 1712 59220 Denain,,59172,6e793c93-f60b-49fa-8793-a6472e81ff26
france_travail,Agence France Travail LENS LALOUX,2.836932,50.437486,40 Rue Hector Laloux 62300 Lens,,62498,6e80d21d-8305-4693-8040-a30dfb8234df
france_travail,Agence France Travail Nanterre,2.199478,48.887901,20 Rue Gambetta 92000 Nanterre,,92050,6e9851a2-5c82-4edd-8cb9-890fa2042446
france_travail,Agence France Travail SAINT DIE DES VOSGES,6.94053,48.288432,5 Rue Marie Marvingt 88100 Saint-Dié-des-Vosges,Mo-Fr 08:30-12:30,88413,6eccb0d1-de52-4ea7-b7c8-9a000ce54800
france_travail,Agence France Travail GRAULHET,1.973918,43.76311,3 Avenue des Pasteliers 81300 Graulhet,Mo-Fr 08:30-12:30,81105,6effd1a7-9760-442b-a7cf-ee0a2088526e
france_travail,Agence France Travail Noisy-le-Sec,2.447698,48.891385,54 Rue Paul Vaillant Couturier 93130 Noisy-le-Sec,,93053,6f057bcd-a195-45be-a06e-034c3bead1c9
france_travail,Agence France Travail CLERMONT PRE LA REINE,3.111569,45.781903,20 rue du Pre la Reine 63100 Clermont-Ferrand,Mo-Fr 08:30-12:30,63113,6f35c115-690b-4375-b232-fc45c2bf908e
france_travail,Agence France Travail ST ETIENNE CLAPIER,4.379174,45.43739,MAISON DE L EMPLOI  18 Avenue Augustin Dupré 42000 Saint-Étienne,Mo-Fr 08:30-12:30,42218,6fb2e8e3-87b0-4aa9-b089-27617109edc8
france_travail,Agence France Travail ORLEANS OUEST,1.853098,47.903691,10 Rue Lavoisier 45140 Ingré,Mo-Fr 08:45-12:45,45169,6fb93b4d-63d3-4c2e-807b-49225bf9ab67
france_travail,Agence France Travail LYON ALBERT THOMAS,4.867971,45.746534,68 Cours Albert Thomas 69008 Lyon,Mo-Fr 08:30-12:30,69123,709b320a-a073-4a6b-8eec-f304e3d9d770
france_travail,Agence France Travail MAUBEUGE PASTEUR,3.94981,50.274553,60ter Boulevard Louis Pasteur 59600 Maubeuge,,59392,70d12002-8a4b-44bb-a455-685c07a5bcf7
france_travail,Agence spécialisée France Travail AVS Technicien & journaliste,2.340708,48.923126,3ème étage  4 Rue Ampère 93200 Saint-Denis,,93066,71124d00-1e28-4d91-a308-7e6d7d1dbae1
france_travail,Agence France Travail NANCY GENTILLY,6.14577,48.702184,Rue Julie Victoire Daubie 54100 Nancy,Mo-Fr 08:30-12:30,54395,7117c381-569a-4cbf-935d-bae916853941
france_travail,Relai France Travail NYONS,5.119403,44.350404,ZA DES LAURONS  465 Rue Guillaume de Pays 26110 Nyons,,26220,7179f355-bef8-4aa1-ae44-3914fa68cf7d
france_travail,Agence France Travail MONTPELLIER MAS DE GRILLE,3.851215,43.573881,ZAC MAS DE GRILLE 4 allée jule  Rue Théophraste Renaudot 34430 Saint-Jean-de-Védas,Mo-Fr 08:30-12:30,34270,71d6e58a-ea2d-4032-84f8-77e4ef27b745
france_travail,Relai France Travail BARBEZIEUX,-0.157919,45.473486,32 Rue de la Motte 16300 Barbezieux-Saint-Hilaire,Mo-Fr 08:30-12:30,16028,72d1ffb3-ae11-433c-91e4-4fe2d890020d
france_travail,Relai France Travail ILE DE RE,-1.319319,46.156138,20 Rue du Paradis 17740 Sainte-Marie-de-Ré,Mo-Fr 09:00-12:30,17360,72e0ff1f-db61-4173-a303-9448609d0959
france_travail,Agence France Travail SAINT SEBASTIEN,-1.483918,47.18849,13 Rue Marie Curie 44230 Saint-Sébastien-sur-Loire,Mo-Fr 08:30-12:30,44190,730a5872-e9d3-4542-b340-1572f7881f02
france_travail,Agence France Travail SAINT-MEDARD-EN-JALLES,-0.689119,44.880028,2B Avenue de Berlincan 33160 Saint-Médard-en-Jalles,Mo-Fr 08:30-12:30,33449,730f323a-137a-413c-855c-2bb38411aee6
france_travail,Agence France Travail HALLUIN,3.124196,50.769456,5 Voie de la Viscourt 59250 Halluin,,59279,73377f30-feca-4721-86e3-6b791d7c47fc
france_travail,Agence France Travail LUCE,1.464584,48.431953,1 Impasse des Granges 28110 Lucé,Mo-Fr 08:45-12:45,28218,73901735-01ff-4826-8bea-c8b3e3a95196
